Survived,Age,SibSp,Parch,Fare,Master.,Miss.,Mr.,Mrs.,Other,CabinNo,A_CABIN,B_CABIN,C_CABIN,D_CABIN,E_CABIN,F_CABIN,G_CABIN,T_CABIN,InCabin,class_1,class_2,class_3,C,Q,S,female,male,FamilyAboard,IsAlone
0,28.0,0,1,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,1,False
1,14.026956896226478,1,0,89.1042,0,0,0,1,0,92,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,1,0,1,False
0,4.0,4,2,31.275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,6,False
0,74.0,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,9.0,1,1,15.2458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,2,False
1,16.0,0,1,39.4,0,1,0,0,0,28,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
0,44.0,1,0,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,1,False
1,18.0,0,1,9.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,1,False
1,45.0,1,1,164.8667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,1,1,0,2,False
1,51.0,0,0,26.55,0,0,1,0,0,17,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,0,1,0,True
1,24.0,0,3,19.2583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,3,False
0,12.853368766398116,0,0,7.2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,41.0,2,0,14.1083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,2,False
0,21.0,1,0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,1,False
1,48.0,0,0,25.9292,0,0,0,1,0,17,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,1,0,0,True
0,53.76127315025931,8,2,69.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,10,False
0,24.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,42.0,0,0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,0,True
1,27.0,1,0,13.8583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,0,1,0,1,False
0,31.0,0,0,50.4958,0,0,1,0,0,24,1,0,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,24.826152724398103,0,0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,4.0,1,1,11.1333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,2,False
0,26.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,47.0,1,1,52.5542,0,0,0,1,0,35,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,1,0,2,False
0,33.0,0,0,5.0,0,0,1,0,0,55,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,47.0,0,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,28.0,1,0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,0,1,0,1,False
1,15.0,0,0,7.225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,0,True
0,20.0,0,0,9.8458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,19.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,16.355631296824388,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,56.0,0,1,83.1583,0,0,0,1,0,50,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,1,0,1,False
1,25.0,0,1,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,1,False
0,33.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,22.0,0,0,10.5167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,28.0,0,0,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,25.0,0,0,7.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,39.0,0,5,29.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,5,False
0,27.0,0,0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,19.0,0,0,30.0,0,1,0,0,0,42,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,0,True
0,19.223907116378484,1,2,23.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,3,False
1,26.0,0,0,30.0,0,0,1,0,0,148,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,32.0,0,0,7.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
